P2:	000011
P2:	000011
P2:	000010
P2:	000011
P2:	000010
P2:	000001
P2:	000001
P2:	000010
P2:	000010
P2:	000001
P2:	000001
P2:	000010
P2:	000001
P2:	000010
P2:	000010
P3:	000010
P3:	000010
P3:	000011
P3:	000011
P3:	000010
P3:	000010
P3:	000011
P3:	000010
P3:	000011
P3:	000011
P3:	000011
P3:	000011
P3:	000011
P3:	000011
P3:	000010
P3:	000011
P3:	000011
P3:	000010
P3:	000011
P3:	000010
P3:	000010
P3:	000010
P3:	000011
P3:	000010
P3:	000011
P3:	000010
P3:	000010
P3:	000010
P3:	000010
P3:	000011
P4:	000100
P4:	000100
P4:	000101
P4:	000101
P4:	000100
P4:	000100
P4:	000101
P4:	000100
P4:	000101
P4:	000101
P4:	000101
P4:	000101
P4:	000101
P4:	000101
P4:	000100
P4:	000101
P4:	000101
P4:	000100
P4:	000101
P4:	000100
P4:	000011
P4:	000011
P4:	000100
P4:	000100
P4:	000011
P4:	000011
P4:	000100
P4:	000011
P4:	000100
P4:	000100
P4:	000100
P4:	000100
P4:	000100
P4:	000100
P4:	000011
P4:	000100
P4:	000100
P4:	000011
P4:	000100
P4:	000011
P4:	000010
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000010
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000010
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000010
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000011
P4:	000010
P4:	000011
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P4:	000010
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000001
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000010
P5:	000001
P5:	000010
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
P5:	000001
